DateTime,AddedIPs,RemovedIPs
1536381376,15,27
1536383321,29,24
1536385242,34,15
1536387164,24,14
1536389054,24,14
1536391235,30,12
1536393174,8,24
1536395065,13,16
1536396976,12,17
1536398920,11,17
1536400886,12,21
1536402766,11,18
1536404669,10,15
1536406580,10,8
1536408529,12,11
1536410429,12,11
1536412366,9,10
1536414261,6,8
1536416217,18,5
1536418098,16,10
1536420044,10,7
1536421950,5,12
1536424122,14,14
1536426078,11,27
1536427961,11,34
1536429896,13,28
1536431785,7,10
1536433728,11,13
1536435638,22,1
1536437549,25,10
1536439463,18,14
1536441404,7,7
1536443306,7,7
1536445237,12,9
1536447147,23,5
1536449120,41,10
1536451006,10,14
1536452898,3,17
1536454883,16,32
1536456761,5,16
1536458667,12,20
1536460581,11,15
1536462523,3,7
1536464431,7,2
1536466346,8,12
1536468257,14,21
1536470197,9,31
1536472110,17,31
1536474031,13,23
1536475946,4,28
1536477865,9,19
1536480084,4,8
1536481953,8,11
1536483861,58,13
1536485787,14,12
1536487711,13,11
1536489628,4,10
1536491550,9,12
1536493473,20,7
1536495413,11,12
1536497297,21,12
1536499233,17,8
1536501142,8,9
1536503059,17,20
1536504998,20,13
1536506900,10,7
1536508883,8,11
1536510749,15,13
1536512696,10,9
1536514831,16,6
1536516733,31,11
1536518672,34,12
1536520584,28,20
1536522519,24,25
1536524421,30,20
1536526583,28,14
1536528961,35,11
1536530899,24,13
1536532845,25,12
1536534885,23,33
1536536930,29,18
1536538833,20,5
1536540739,20,8
1536542656,26,11
1536544580,5,10
1536546761,11,9
1536548732,2,4
1536550579,12,9
1536552514,19,7
1536554454,13,8
1536556343,13,10
1536558309,2,10
1536560203,3,17
1536562374,10,5
1536564287,8,9
1536566213,7,4
1536568101,7,8
1536570094,12,6
1536571979,11,16
1536573876,15,12
1536575781,11,8
1536577730,7,7
1536579643,6,11
1536581579,26,26
1536583467,18,20
1536585395,17,23
1536587371,8,5
1536589257,12,64
1536591174,9,13
1536593087,11,9
1536595008,10,8
1536596940,12,17
1536598899,11,9
1536600771,6,12
1536602779,12,35
1536604622,18,30
1536606508,11,23
1536608455,7,27
1536610351,5,30
1536612273,6,24
1536614507,11,37
1536616354,7,33
1536618266,10,25
1536620237,8,19
1536622140,5,35
1536624096,5,23
1536625952,7,23
1536627900,12,24
1536629790,6,17
1536631720,33,20
1536633647,20,5
1536635556,14,7
1536637464,10,14
1536639406,9,14
1536641319,8,17
1536643257,11,13
1536645167,13,8
1536647191,7,4
1536648998,10,7
1536651168,32,10
1536653073,32,11
1536655261,21,14
1536657158,15,10
1536659098,22,17
1536661007,20,17
1536662940,27,5
1536664848,12,10
1536666770,15,14
1536668689,8,32
1536670611,17,18
1536672509,11,6
1536674495,14,11
1536676351,6,11
1536678344,14,22
1536680436,6,7
1536682352,5,9
1536684292,12,9
1536686223,10,11
1536688284,9,13
1536690281,8,15
1536692174,7,10
1536694107,7,11
1536696087,5,9
1536698201,10,8
1536700125,7,8
1536702034,8,4
1536703963,5,10
1536705878,15,10
1536707797,6,5
1536709715,7,8
1536711631,7,7
1536713575,9,7
1536715499,10,8
1536717404,9,21
1536719316,7,21
1536721295,9,18
1536723156,12,7
1536725149,11,3
1536727006,9,8
1536728939,12,9
1536730828,10,18
1536732778,9,9
1536734678,14,8
1536736624,15,24
1536738521,10,40
1536740457,24,16
1536742356,12,15
1536744306,7,23
1536746228,8,19
1536748125,6,18
1536750998,10,33
1536752916,11,15
1536754834,11,13
1536756748,9,16
1536758676,8,9
1536760590,5,14
1536762510,9,10
1536764683,11,12
1536766536,11,4
1536768793,9,8
1536770689,4,11
1536772602,7,5
1536774539,12,9
1536776430,4,8
1536778372,7,11
1536780271,6,8
1536782207,6,5
1536784108,12,9
1536786096,7,6
1536787954,11,10
1536789897,6,3
1536791792,9,5
1536793715,10,19
1536795626,14,8
1536797544,7,10
1536799466,8,5
1536801404,16,8
1536803306,17,8
1536805227,11,8
1536807161,11,11
1536809067,11,14
1536811022,11,11
1536812905,3,4
1536814885,3,17
1536816759,9,11
1536818668,2,7
1536820594,10,14
1536822501,8,15
1536824415,6,10
1536826356,5,20
1536828255,6,10
1536830179,13,15
1536832116,14,7
1536834024,14,7
1536835949,4,6
1536837856,7,11
1536839775,8,14
1536841970,16,14
1536843880,11,12
1536846290,17,7
1536848204,6,7
1536850126,8,9
1536852050,6,11
1536853941,5,7
1536855890,6,8
1536857789,13,6
1536859722,4,6
1536861703,7,11
1536863573,12,5
1536865510,21,7
1536867395,8,5
1536869331,8,8
1536871249,5,14
1536873135,7,8
1536875077,14,7
1536877253,7,9
1536879153,5,9
1536881081,23,10
1536883254,25,14
1536885139,24,8
1536887340,27,17
1536889253,27,15
1536891160,25,10
1536893061,18,11
1536895033,19,10
1536896905,18,8
1536898861,11,9
1536900751,6,2
1536902689,3,7
1536904599,9,5
1536906532,21,7
1536908489,17,7
1536910624,16,4
1536912556,15,5
1536914467,20,8
1536916365,10,9
1536918285,12,14
1536920223,19,13
1536922105,11,6
1536924074,15,15
1536925957,14,6
1536928133,14,16
1536930098,9,10
1536931970,14,15
1536933875,12,6
1536935778,67,10
1536937746,9,4
1536939898,21,8
1536941807,16,11
1536943713,11,7
1536945634,3,5
1536947569,8,8
1536949482,11,11
1536951399,8,17
1536953336,8,5
1536955284,17,9
1536957163,13,6
1536959093,4,7
1536961021,7,9
1536962920,17,10
1536964873,13,8
1536967020,18,17
1536968902,15,26
1536970845,9,17
1536972769,18,19
1536974688,9,23
1536976576,13,24
1536978504,20,20
1536980504,17,19
1536982373,10,21
1536984336,13,16
1536986189,9,3
1536988131,35,6
1536990059,6,9
1536992219,10,14
1536994357,11,19
1536996518,4,16
1536998494,8,20
1537000368,10,18
1537002288,10,17
1537004212,8,13
1537006113,13,16
1537008053,14,16
1537009961,9,14
1537011881,6,17
1537013844,7,14
1537015977,15,8
1537017878,10,17
1537019807,7,14
1537021712,10,77
1537023695,12,10
1537025562,13,17
1537027551,13,23
1537029642,20,13
1537031582,23,5
1537033473,9,9
1537035427,22,9
1537037301,14,9
1537039258,17,7
1537041156,13,13
1537043086,12,16
1537044983,9,7
1537046944,12,4
1537048935,7,10
1537050777,10,16
1537052680,7,18
1537054631,9,11
1537056541,6,12
1537058453,11,19
1537060354,6,12
1537062291,7,11
1537064202,7,12
1537066107,9,24
1537068041,3,14
1537069952,6,18
1537071889,6,9
1537073781,10,14
1537075722,5,25
1537077696,12,8
1537079572,9,10
1537081490,19,4
1537083527,7,5
1537085344,6,9
1537087243,7,11
1537089166,9,9
1537091351,4,8
1537093259,3,16
1537095148,10,9
1537097094,13,12
1537098994,7,5
1537100936,16,9
1537102887,8,9
1537104787,8,8
1537106707,11,5
1537108629,15,13
1537110544,14,12
1537112455,13,13
1537114405,13,7
1537116283,11,17
1537118210,12,24
1537120354,17,12
1537122258,16,19
1537124499,17,15
1537126356,6,16
1537128327,6,10
1537130188,17,13
